id,vote_count,vote_average
3823,18.0,3.8
3824,201.0,6.2
3825,650.0,6.2
3826,2619.0,5.9
3827,1093.0,5.8
3828,133.0,7.0
3829,0.0,0.0
3830,494.0,5.7
3831,4.0,5.5
3832,2127.0,7.2
3833,98.0,4.1
3834,127.0,6.9
3835,49.0,6.9
3836,12.0,4.6
3837,1321.0,7.5
3838,2084.0,7.0
3839,308.0,5.9
3840,66.0,5.9
3841,414.0,7.5
3842,317.0,6.4
3843,146.0,6.4
3844,5.0,5.9
3845,8.0,5.6
3846,51.0,8.2
3847,43.0,4.0
3848,777.0,7.1
3849,382.0,6.3
3850,109.0,6.7
3851,160.0,6.8
3852,25.0,3.8
3853,1180.0,6.8
3854,10.0,6.0
3855,37.0,6.3
3856,165.0,6.4
3857,4031.0,5.7
3858,28.0,6.4
3859,411.0,7.0
3860,45.0,5.7
3861,206.0,7.7
3862,212.0,6.7
3863,564.0,6.7
3864,790.0,6.0
3865,5649.0,7.9
3866,42.0,5.3
3867,160.0,4.0
3868,453.0,7.8
3869,1276.0,6.2
3870,695.0,6.0
3871,12203.0,7.3
3872,219.0,6.6
3873,248.0,7.1
3874,57.0,7.0
3875,1652.0,6.3
3876,5.0,5.6
3877,742.0,7.1
3878,6118.0,7.7
3879,5560.0,6.3
3880,40.0,5.4
3881,6.0,6.2
3882,44.0,6.7
3883,23.0,5.7
3884,4311.0,6.4
3885,60.0,6.6
3886,740.0,6.0
3887,388.0,7.8
3888,108.0,7.4
3889,59.0,6.4
3890,4102.0,6.6
3891,44.0,5.4
3892,141.0,5.8
3893,3641.0,6.3
3894,3748.0,7.7
3895,412.0,7.1
3896,1010.0,5.9
3897,98.0,5.4
3898,98.0,6.6
3899,13306.0,5.9
3900,4015.0,7.0
3901,32.0,5.6
3902,5.0,5.6
3903,338.0,5.6
3904,60.0,7.0
3905,405.0,6.5
3906,1115.0,6.7
3907,125.0,7.3
3908,178.0,6.9
3909,15.0,5.9
3910,405.0,7.1
3911,2.0,5.0
3912,57.0,5.7
3913,2620.0,6.5
3914,265.0,7.2
3915,5362.0,6.8
3916,51.0,6.7
3917,158.0,6.6
3918,47.0,5.9
3919,7919.0,8.0
3920,189.0,5.3
3921,61.0,6.4
3922,42.0,5.7
3923,946.0,6.1
3924,1227.0,6.5
3925,2690.0,5.3
3926,92.0,5.4
3927,6368.0,7.2
3928,1310.0,7.5
3929,615.0,6.9
3930,130.0,6.4
3931,83.0,7.3
3932,72.0,5.8
3933,125.0,6.5
3934,1060.0,6.8
3935,1.0,7.5
3936,17.0,6.2
3937,2499.0,6.1
3938,70.0,5.0
3939,466.0,6.6
3940,15.0,5.6
3941,633.0,7.1
3942,3149.0,5.4
3943,9133.0,7.5
3944,121.0,6.4
3945,3021.0,6.7
3946,17.0,6.1
3947,1103.0,5.7
3948,142.0,7.6
3949,316.0,6.0
3950,102.0,6.4
3951,158.0,6.7
3952,507.0,4.5
3953,781.0,6.4
3954,6051.0,7.0
3955,216.0,7.6
3956,303.0,5.9
3957,113.0,6.7
3958,136.0,5.6
3959,77.0,5.7
3960,10.0,6.1
3961,254.0,5.4
3962,371.0,6.5
3963,873.0,7.1
3964,4726.0,5.8
3965,473.0,5.3
3966,458.0,6.3
3967,1871.0,7.4
3968,245.0,5.4
3969,22.0,6.7
3970,502.0,5.4
3971,106.0,5.1
3972,694.0,6.0
3973,487.0,6.9
3974,15.0,4.6
3975,1518.0,7.4
3976,1486.0,7.1
3977,1192.0,6.4
3978,3905.0,6.6
3979,45.0,7.4
3980,132.0,8.1
3981,20.0,4.1
3982,620.0,7.8
3983,1487.0,5.9
3984,3281.0,6.8
3985,1038.0,6.5
3986,10208.0,6.5
3987,389.0,3.0
3988,56.0,7.4
3989,347.0,6.8
3990,150.0,5.4
3991,591.0,7.5
3992,16.0,5.4
3993,38.0,5.1
3994,252.0,6.7
3995,274.0,5.8
3996,1763.0,7.4
3997,433.0,6.6
3998,1215.0,6.0
3999,55.0,6.5
4000,398.0,5.8
4001,2304.0,7.1
4002,353.0,7.2
4003,22.0,7.5
4004,1060.0,5.6
4005,7.0,5.7
4006,1078.0,6.8
4007,11.0,7.9
4008,83.0,6.9
4009,605.0,5.9
4010,7.0,5.1
4011,963.0,7.2
4012,428.0,6.2
4013,1603.0,6.3
4014,91.0,7.7
4015,510.0,6.2
4016,681.0,5.8
4017,396.0,5.5
4018,768.0,7.4
4019,5874.0,7.6
4020,113.0,7.6
4021,1357.0,6.3
4022,146.0,6.1
4023,3778.0,7.7
4024,776.0,6.5
4025,95.0,5.8
4026,2800.0,7.2
4027,575.0,5.5
4028,29.0,7.6
4029,13.0,7.4
4030,218.0,5.7
4031,1071.0,6.2
4032,63.0,5.8
4033,15.0,4.4
4034,210.0,6.7
4035,248.0,6.9
4036,83.0,5.7
4037,240.0,7.2
4038,163.0,6.6
4039,263.0,6.7
4040,43.0,7.2
4041,62.0,6.0
4042,302.0,6.7
4043,39.0,6.8
4044,382.0,5.8
4045,5739.0,7.7
4046,368.0,7.0
4047,6105.0,7.4
4048,87.0,5.8
4049,8.0,6.2
4050,465.0,5.6
4051,5150.0,7.1
4052,88.0,6.8
4053,44.0,4.4
4054,15.0,6.2
4055,75.0,6.3
4056,389.0,6.3
4057,18.0,6.6
4058,607.0,7.7
4059,48.0,6.5
4060,532.0,5.7
4061,6207.0,7.6
4062,319.0,6.6
4063,1636.0,6.9
4064,8028.0,7.2
4065,1177.0,6.6
4066,64.0,6.8
4067,776.0,6.6
4068,47.0,6.8
4069,549.0,7.8
4070,55.0,6.9
4071,436.0,6.2
4072,20.0,5.5
4073,1804.0,5.5
4074,3.0,7.3
4075,669.0,7.6
4076,1092.0,7.6
4077,4635.0,6.1
4078,115.0,6.3
4079,349.0,4.7
4080,68.0,5.8
4081,50.0,6.2
4082,1882.0,6.5
4083,2197.0,6.4
4084,1.0,5.0
4085,434.0,6.9
4086,3152.0,6.5
4087,66.0,5.5
4088,519.0,6.7
4089,97.0,6.2
4090,73.0,7.3
4091,31.0,6.4
4092,400.0,5.0
4093,41.0,6.4
4094,585.0,7.5
4095,11682.0,8.1
4096,151.0,7.4
4097,657.0,6.0
4098,360.0,4.7
4099,33.0,6.2
4100,1846.0,7.1
4101,373.0,7.6
4102,38.0,7.0
4103,1052.0,5.7
4104,434.0,7.8
4105,5.0,5.8
4106,174.0,7.3
4107,23.0,6.0
4108,127.0,6.1
4109,14.0,6.7
4110,953.0,6.9
4111,5.0,5.8
4112,393.0,6.0
4113,430.0,4.7
4114,9851.0,6.3
4115,25.0,6.4
4116,547.0,5.4
4117,77.0,7.0
4118,1395.0,7.2
4119,221.0,4.6
4120,18.0,6.5
4121,55.0,7.1
4122,852.0,4.9
4123,54.0,5.6
4124,568.0,6.5
4125,194.0,7.2
4126,27.0,5.7
4127,77.0,6.5
4128,127.0,5.4
4129,45.0,4.3
4130,458.0,7.5
4131,451.0,6.4
4132,985.0,6.4
4133,197.0,5.9
4134,232.0,6.8
4135,350.0,7.1
4136,6646.0,6.3
4137,81.0,6.2
4138,2531.0,6.5
4139,346.0,7.7
4140,35.0,6.5
4141,225.0,5.1
4142,646.0,6.7
4143,403.0,4.0
4144,23.0,5.3
4145,2449.0,5.1
4146,79.0,7.1
4147,97.0,6.5
4148,823.0,5.7
4149,146.0,6.7
4150,73.0,6.4
4151,25.0,7.8
4152,168.0,6.3
4153,2889.0,7.0
4154,125.0,7.0
4155,844.0,7.8
4156,590.0,5.2
4157,21.0,5.4
4158,59.0,5.7
4159,491.0,6.2
4160,3107.0,6.1
4161,179.0,7.5
4162,155.0,6.5
4163,187.0,6.0
4164,145.0,5.4
4165,98.0,7.2
4166,450.0,5.8
4167,209.0,6.5
4168,88.0,7.4
4169,24.0,6.8
4170,224.0,7.6
4171,2020.0,6.2
4172,1063.0,6.2
4173,22.0,6.3
4174,1454.0,6.6
4175,69.0,6.8
4176,68.0,6.6
4177,6.0,3.1
4178,8031.0,6.9
4179,159.0,6.6
4180,1226.0,5.5
4181,115.0,6.9
4182,64.0,7.1
4183,949.0,6.5
4184,72.0,6.6
4185,31.0,5.9
4186,131.0,6.8
4187,253.0,7.4
4188,78.0,5.2
4189,19.0,5.0
4190,6.0,7.5
4191,37.0,5.1
4192,7.0,5.0
4193,1746.0,5.2
4194,1475.0,7.1
4195,262.0,6.6
4196,49.0,5.8
4197,395.0,7.4
4198,9.0,5.8
4199,418.0,6.6
4200,1435.0,6.0
4201,1650.0,6.8
4202,138.0,6.3
4203,526.0,7.3
4204,1439.0,6.8
4205,510.0,6.2
4206,1595.0,7.9
4207,3449.0,6.2
4208,12406.0,8.0
4209,325.0,7.5
4210,2555.0,6.7
4211,238.0,6.2
4212,5275.0,7.0
4213,14.0,6.5
4214,594.0,6.8
4215,134.0,7.2
4216,35.0,5.6
4217,78.0,7.2
4218,550.0,4.3
4219,452.0,6.2
4220,157.0,3.7
4221,27.0,7.0
4222,12.0,6.2
4223,633.0,4.2
4224,374.0,6.1
4225,34.0,6.5
4226,405.0,7.5
4227,427.0,6.3
4228,3.0,8.0
4229,1528.0,7.3
4230,264.0,6.7
4231,87.0,5.1
4232,61.0,6.3
4233,1423.0,5.2
4234,443.0,6.3
4235,64.0,7.6
4236,151.0,7.2
4237,21.0,6.5
4238,237.0,5.5
4239,441.0,5.1
4240,6975.0,7.4
4241,7944.0,8.0
4242,187.0,6.1
4243,40.0,6.7
4244,1139.0,5.7
4245,25.0,6.4
4246,147.0,4.2
4247,854.0,5.9
4248,58.0,5.6
4249,257.0,6.6
4250,1699.0,6.1
4251,24.0,4.2
4252,1981.0,7.7
4253,728.0,5.8
4254,870.0,6.2
4255,690.0,6.8
4256,2622.0,6.9
4257,312.0,6.5
4258,405.0,4.7
4259,124.0,6.7
4260,2318.0,5.8
4261,235.0,7.1
4262,12.0,6.9
4263,42.0,4.2
4264,7416.0,7.7
4265,202.0,5.9
4266,1237.0,6.3
4267,372.0,7.6
4268,1047.0,6.7
4269,200.0,6.7
4270,1964.0,5.8
4271,295.0,4.7
4272,10.0,6.0
4273,604.0,5.8
4274,271.0,6.7
4275,336.0,7.1
4276,426.0,7.0
4277,1318.0,7.0
4278,155.0,6.6
4279,6147.0,7.9
4280,24.0,5.3
4281,10.0,7.3
4282,54.0,5.0
4283,2.0,6.0
4284,46.0,6.3
4285,3.0,7.0
4286,7939.0,6.9
4287,984.0,6.0
4288,2809.0,8.1
4289,353.0,7.0
4290,1256.0,7.8
4291,79.0,6.4
4292,228.0,6.5
4293,253.0,6.1
4294,2084.0,6.2
4295,943.0,6.5
4296,846.0,6.5
4297,413.0,7.3
4298,38.0,5.1
4299,899.0,6.8
4300,509.0,6.6
4301,138.0,5.8
4302,125.0,7.4
4303,494.0,6.2
4304,354.0,6.7
4305,4056.0,6.8
4306,2027.0,5.4
4307,6.0,5.1
4308,12.0,6.4
4309,736.0,5.6
4310,13.0,6.3
4311,15.0,5.6
4312,551.0,6.4
4313,6484.0,7.9
4314,32.0,5.1
4315,3071.0,6.6
4316,3810.0,6.2
4317,4.0,6.3
4318,636.0,6.7
4319,17.0,5.9
4320,418.0,6.0
4321,387.0,6.0
4322,33.0,6.5
4323,22.0,6.2
4324,459.0,5.3
4325,88.0,6.4
4326,213.0,5.9
4327,435.0,7.2
4328,449.0,5.8
4329,4.0,6.5
4330,3221.0,6.5
4331,2664.0,6.8
4332,708.0,6.6
4333,164.0,6.3
4334,552.0,6.1
4335,1205.0,6.7
4336,229.0,5.5
4337,13.0,6.3
4338,1617.0,6.2
4339,578.0,7.0
4340,432.0,7.4
4341,322.0,7.5
4342,104.0,5.3
4343,82.0,6.7
4344,7.0,4.3
4345,15.0,6.6
4346,515.0,5.7
4347,1418.0,7.8
4348,16.0,6.6
4349,1644.0,6.4
4350,74.0,7.3
4351,2638.0,5.3
4352,37.0,5.7
4353,1523.0,7.1
4354,157.0,5.7
4355,908.0,6.8
4356,207.0,7.0
4357,10173.0,8.1
4358,740.0,6.6
4359,1075.0,5.0
4360,824.0,5.7
4361,620.0,5.4
4362,12.0,6.8
4363,416.0,5.5
4364,245.0,7.1
4365,32.0,5.8
4366,777.0,6.5
4367,240.0,7.2
4368,2299.0,6.4
4369,107.0,6.3
4370,1493.0,6.2
4371,2888.0,7.5
4372,400.0,6.9
4373,387.0,6.8
4374,287.0,7.1
4375,43.0,6.1
4376,0.0,0.0
4377,352.0,7.3
4378,1194.0,7.3
4379,2537.0,7.3
4380,696.0,7.0
4381,502.0,6.5
4382,6965.0,6.8
4383,3492.0,6.6
4384,914.0,6.1
4385,24.0,6.5
4386,1972.0,6.9
4387,1510.0,6.2
4388,192.0,5.3
4389,3269.0,7.5
4390,274.0,7.3
4391,23.0,6.7
4392,663.0,5.8
4393,499.0,7.7
4394,396.0,6.5
4395,168.0,5.7
4396,1303.0,7.6
4397,406.0,7.7
4398,802.0,5.7
4399,40.0,3.8
4400,59.0,7.1
4401,328.0,6.5
4402,723.0,7.8
4403,279.0,7.2
4404,1903.0,7.9
4405,761.0,7.6
4406,46.0,5.4
4407,94.0,7.2
4408,190.0,6.5
4409,6.0,6.0
4410,284.0,6.0
4411,77.0,4.6
4412,347.0,6.3
4413,797.0,6.3
4414,13.0,5.7
4415,437.0,7.7
4416,116.0,5.6
4417,7268.0,7.8
4418,9.0,6.0
4419,99.0,6.3
4420,4880.0,5.9
4421,14.0,3.3
4422,193.0,6.3
4423,22.0,5.3
4424,26.0,6.5
4425,1447.0,8.4
4426,980.0,6.1
4427,779.0,6.5
4428,43.0,6.2
4429,10.0,5.2
4430,54.0,6.2
4431,8.0,3.9
4432,1019.0,5.4
4433,1248.0,5.6
4434,6281.0,6.4
4435,177.0,7.3
4436,1295.0,7.1
4437,58.0,6.3
4438,73.0,4.9
4439,759.0,7.0
4440,390.0,6.9
4441,1021.0,6.2
4442,21.0,6.2
4443,4.0,6.5
4444,39.0,6.9
4445,27.0,6.4
4446,141.0,7.3
4447,1659.0,6.1
4448,522.0,6.3
4449,28.0,6.4
4450,138.0,4.4
4451,11346.0,7.8
4452,622.0,7.4
4453,71.0,6.5
4454,14.0,6.6
4455,40.0,5.9
4456,641.0,6.2
4457,18.0,6.5
4458,10.0,6.9
4459,179.0,6.4
4460,204.0,6.4
4461,292.0,5.5
4462,1294.0,6.6
4463,10.0,5.1
4464,127.0,6.0
4465,130.0,6.6
4466,23.0,6.8
4467,22.0,6.2
4468,39.0,6.0
4469,1272.0,6.2
4470,1179.0,6.1
4471,22.0,5.7
4472,973.0,6.1
4473,614.0,6.3
4474,134.0,6.8
4475,16.0,6.5
4476,6.0,6.5
4477,325.0,6.6
4478,13.0,4.0
4479,218.0,5.6
4480,978.0,7.1
4481,67.0,5.6
4482,12.0,5.4
4483,251.0,7.6
4484,55.0,6.6
4485,165.0,6.1
4486,664.0,6.7
4487,421.0,6.4
4488,454.0,5.5
4489,673.0,7.0
4490,20.0,4.8
4491,1337.0,7.2
4492,70.0,6.9
4493,16.0,6.8
4494,473.0,7.5
4495,1723.0,6.1
4496,989.0,7.5
4497,406.0,5.5
4498,68.0,6.0
4499,83.0,5.1
4500,1515.0,6.7
4501,1863.0,5.8
4502,754.0,5.8
4503,2857.0,5.7
4504,88.0,3.7
4505,332.0,7.3
4506,2754.0,6.7
4507,55.0,5.8
4508,11.0,5.9
4509,85.0,6.3
4510,50.0,5.5
4511,2319.0,6.5
4512,1.0,5.0
4513,441.0,5.8
4514,169.0,7.0
4515,2442.0,5.9
4516,129.0,5.7
4517,100.0,5.7
4518,1718.0,6.1
4519,1818.0,6.9
4520,85.0,5.5
4521,437.0,7.2
4522,1928.0,7.3
4523,5318.0,8.1
4524,26.0,6.6
4525,158.0,5.4
4526,116.0,6.6
4527,124.0,6.0
4528,223.0,6.0
4529,281.0,6.4
4530,206.0,6.6
4531,320.0,7.5
4532,308.0,6.9
4533,1520.0,6.6
4534,50.0,6.8
4535,947.0,6.2
4536,244.0,5.9
4537,147.0,7.5
4538,865.0,7.2
4539,24.0,5.2
4540,1943.0,6.9
4541,92.0,5.8
4542,4163.0,5.6
4543,1065.0,7.5
4544,15.0,6.5
4545,30.0,7.0
4546,41.0,6.9
4547,70.0,7.8
4548,1778.0,7.6
4549,42.0,5.3
4550,448.0,6.4
4551,9193.0,7.2
4552,5480.0,8.4
4553,98.0,5.2
4554,7196.0,6.9
4555,116.0,5.3
4556,409.0,5.1
4557,64.0,6.5
4558,246.0,7.3
4559,432.0,7.8
4560,2349.0,6.8
4561,2068.0,7.1
4562,91.0,7.7
4563,10186.0,7.4
4564,23.0,7.5
4565,12.0,6.3
4566,485.0,5.3
4567,131.0,5.8
4568,89.0,6.7
4569,89.0,6.0
4570,75.0,4.7
4571,7.0,7.4
4572,196.0,6.2
4573,330.0,5.6
4574,3.0,5.7
4575,111.0,6.5
4576,244.0,6.2
4577,203.0,5.2
4578,215.0,4.3
4579,676.0,6.4
4580,1662.0,7.1
4581,26.0,4.6
4582,431.0,6.5
4583,1904.0,5.7
4584,478.0,6.2
4585,740.0,5.6
4586,100.0,6.2
4587,952.0,5.7
4588,2704.0,6.7
4589,72.0,5.2
4590,13605.0,7.3
4591,5055.0,8.1
4592,59.0,2.9
4593,0.0,0.0
4594,633.0,8.0
4595,4488.0,6.3
4596,3536.0,6.7
4597,496.0,8.3
4598,1212.0,7.1
4599,1374.0,8.1
4600,41.0,5.5
4601,248.0,6.2
4602,338.0,4.8
4603,143.0,5.3
4604,334.0,6.4
4605,1346.0,6.1
4606,740.0,6.7
4607,584.0,7.0
4608,187.0,6.8
4609,123.0,5.5
4610,3471.0,7.1
4611,988.0,6.1
4612,122.0,6.2
4613,406.0,7.4
4614,276.0,6.4
4615,148.0,7.1
4616,23.0,4.6
4617,572.0,5.9
4618,20.0,7.5
4619,640.0,7.9
4620,38.0,8.2
4621,2531.0,6.1
4622,346.0,6.8
4623,129.0,7.2
4624,18.0,4.8
4625,74.0,7.0
4626,327.0,7.2
4627,368.0,5.3
4628,534.0,6.8
4629,15.0,4.1
4630,43.0,6.1
4631,54.0,6.4
4632,289.0,6.4
4633,0.0,0.0
4634,20.0,7.0
4635,60.0,6.7
4636,1899.0,7.7
4637,54.0,5.8
4638,842.0,6.8
4639,2.0,7.0
4640,173.0,5.5
4641,25.0,6.2
4642,71.0,5.3
4643,453.0,5.3
4644,57.0,6.0
4645,49.0,7.4
4646,12440.0,7.4
4647,27.0,5.0
4648,99.0,7.8
4649,922.0,7.2
4650,1704.0,6.9
4651,398.0,6.6
4652,4023.0,6.4
4653,8.0,7.1
4654,923.0,6.2
4655,1888.0,7.0
4656,197.0,7.2
4657,64.0,5.1
4658,775.0,7.6
4659,127.0,6.8
4660,692.0,7.5
4661,367.0,6.0
4662,101.0,5.9
4663,249.0,6.0
4664,269.0,7.0
4665,202.0,6.5
4666,112.0,4.7
4667,2283.0,5.5
4668,18.0,5.9
4669,51.0,5.5
4670,666.0,6.1
4671,43.0,6.4
4672,54.0,5.8
4673,70.0,6.4
4674,32.0,7.2
4675,112.0,6.1
4676,124.0,6.5
4677,1.0,7.0
4678,147.0,7.1
4679,9.0,7.4
4680,143.0,6.4
4681,244.0,5.5
4682,45.0,6.5
4683,12.0,6.5
4684,334.0,6.7
4685,696.0,6.0
4686,41.0,5.6
4687,1758.0,6.9
4688,974.0,5.8
4689,406.0,5.6
4690,160.0,5.5
4691,212.0,6.0
4692,13.0,5.8
4693,820.0,8.2
4694,136.0,5.5
4695,90.0,5.2
4696,474.0,5.9
4697,324.0,5.2
4698,59.0,5.7
4699,12.0,4.8
4700,1716.0,5.3
4701,2141.0,6.2
4702,71.0,5.5
4703,689.0,6.8
4704,1325.0,7.1
4705,682.0,7.8
4706,1205.0,7.5
4707,14.0,5.5
4708,143.0,6.1
4709,4.0,6.8
4710,4100.0,5.9
4711,138.0,6.3
4712,14.0,6.8
4713,3853.0,6.5
4714,24.0,4.7
4715,3.0,8.5
4716,20.0,6.8
4717,152.0,6.0
4718,606.0,5.2
4719,1143.0,4.9
4720,124.0,7.6
4721,7.0,6.6
4722,1606.0,6.8
4723,401.0,5.9
4724,1335.0,7.3
4725,236.0,5.4
4726,8.0,6.4
4727,142.0,6.2
4728,80.0,7.3
4729,2664.0,6.0
4730,3.0,4.0
4731,831.0,7.4
4732,9495.0,8.1
4733,32.0,5.7
4734,1902.0,7.0
4735,887.0,5.8
4736,185.0,7.1
4737,150.0,5.9
4738,7.0,4.6
4739,640.0,6.2
4740,6235.0,7.5
4741,32.0,7.7
4742,1354.0,4.7
4743,5.0,6.7
4744,33.0,6.2
4745,6093.0,6.4
4746,104.0,6.1
4747,474.0,4.9
4748,1121.0,6.7
4749,31.0,5.7
4750,632.0,7.4
4751,3749.0,8.1
4752,624.0,6.0
4753,127.0,6.8
4754,11982.0,6.8
4755,135.0,6.1
4756,640.0,5.9
4757,3019.0,6.5
4758,1008.0,6.0
4759,1797.0,6.0
4760,34.0,6.2
4761,91.0,6.6
4762,37.0,4.3
4763,14.0,5.7
4764,3494.0,6.6
4765,40.0,5.9
4766,2282.0,7.0
4767,784.0,7.1
4768,253.0,4.9
4769,97.0,6.3
4770,595.0,6.1
4771,7483.0,8.3
4772,62.0,6.6
4773,64.0,5.6
4774,10.0,5.5
4775,2.0,5.5
4776,23.0,5.3
4777,5553.0,6.6
4778,989.0,7.4
4779,272.0,4.8
4780,4999.0,7.9
4781,7.0,6.3
4782,270.0,6.6
4783,89.0,5.2
4784,20.0,6.6
4785,1728.0,7.1
4786,1889.0,6.5
4787,1746.0,6.9
4788,571.0,7.5
4789,141.0,5.9
4790,7600.0,7.9
4791,562.0,5.9
4792,13.0,5.7
4793,439.0,6.8
4794,53.0,6.2
4795,718.0,6.1
4796,54.0,7.4
4797,9852.0,7.5
4798,3087.0,7.7
4799,181.0,7.2
4800,162.0,5.4
4801,23.0,4.9
4802,336.0,7.0
4803,98.0,7.3
4804,246.0,6.3
4805,72.0,7.0
4806,45.0,6.7
4807,9.0,3.7
4808,95.0,6.3
4809,3526.0,7.1
4810,11.0,4.4
4811,37.0,7.1
4812,2625.0,6.1
4813,1450.0,6.2
4814,28.0,5.2
4815,630.0,7.2
4816,209.0,6.6
4817,51.0,6.8
4818,60.0,4.2
4819,86.0,6.1
4820,139.0,6.4
4821,51.0,6.0
4822,18.0,4.9
4823,35.0,5.9
4824,5694.0,7.7
4825,6293.0,7.5
4826,156.0,7.0
4827,197.0,7.0
4828,288.0,6.6
4829,445.0,6.2
4830,1358.0,8.3
4831,144.0,6.6
4832,10.0,2.7
4833,381.0,6.8
4834,878.0,7.8
4835,3527.0,6.9
4836,28.0,6.0
4837,4745.0,7.4
4838,956.0,8.1
4839,12.0,5.7
4840,2883.0,6.7
4841,0.0,0.0
4842,463.0,5.2
4843,688.0,6.9
4844,14.0,6.8
4845,151.0,6.7
4846,19.0,5.9
4847,10091.0,7.6
4848,391.0,7.1
4849,4621.0,6.9
4850,439.0,6.9
4851,3.0,6.7
4852,434.0,5.2
4853,3196.0,7.9
4854,181.0,6.6
4855,1311.0,5.7
4856,90.0,5.5
4857,485.0,6.1
4858,157.0,6.6
4859,67.0,6.2
4860,4201.0,5.1
4861,2214.0,6.8
4862,5589.0,7.7
4863,7505.0,7.4
4864,485.0,6.4
4865,201.0,5.8
4866,110.0,5.8
4867,2521.0,7.6
4868,90.0,7.4
4869,15.0,6.3
4870,594.0,6.3
4871,616.0,6.6
4872,28.0,5.8
4873,160.0,6.1
4874,3584.0,5.8
4875,61.0,5.5
4876,148.0,6.0
4877,120.0,5.6
4878,678.0,5.7
4879,267.0,5.8
4880,107.0,7.2
4881,57.0,6.2
4882,87.0,6.8
4883,1788.0,7.4
4884,327.0,4.3
4885,299.0,5.8
4886,773.0,7.5
4887,26.0,5.7
4888,527.0,7.1
4889,50.0,4.2
4890,4254.0,7.5
4891,80.0,6.8
4892,34.0,5.9
4893,7500.0,7.1
4894,99.0,7.3
4895,204.0,7.2
4896,1575.0,7.0
4897,18.0,6.5
4898,703.0,5.1
4899,9547.0,7.1
4900,2244.0,5.7
4901,538.0,7.1
4902,630.0,6.5
4903,47.0,5.9
4904,2444.0,6.0
4905,2052.0,7.2
4906,4.0,5.6
4907,10540.0,7.7
4908,133.0,5.9
4909,1371.0,5.5
4910,367.0,7.5
4911,167.0,6.7
4912,325.0,5.1
4913,79.0,7.0
4914,752.0,6.7
4915,738.0,4.9
4916,103.0,5.5
4917,302.0,5.4
4918,2354.0,5.6
4919,2016.0,7.1
4920,110.0,5.8
4921,690.0,6.3
4922,302.0,5.6
4923,333.0,5.5
4924,2112.0,6.3
4925,2195.0,5.9
4926,58.0,7.4
4927,1300.0,6.2
4928,120.0,6.2
4929,116.0,4.1
4930,66.0,5.3
4931,134.0,6.2
4932,44.0,6.2
4933,811.0,7.0
4934,30.0,5.2
4935,13833.0,6.6
4936,160.0,5.5
4937,39.0,6.6
4938,164.0,6.6
4939,79.0,6.5
4940,295.0,6.6
4941,28.0,5.7
4942,131.0,6.2
4943,428.0,5.5
4944,1228.0,7.6
4945,95.0,7.2
4946,916.0,6.9
4947,16.0,4.3
4948,32.0,6.3
4949,110.0,5.6
4950,2270.0,7.2
4951,769.0,7.5
4952,271.0,6.7
4953,2813.0,6.2
4954,478.0,7.4
4955,164.0,7.3
4956,392.0,6.7
4957,842.0,7.4
4958,30.0,4.8
4959,136.0,6.9
4960,143.0,6.5
4961,1072.0,5.2
4962,72.0,5.8
4963,136.0,5.8
4964,92.0,5.7
4965,7.0,3.9
4966,18.0,6.0
4967,448.0,6.1
4968,147.0,6.5
4969,0.0,0.0
4970,9.0,6.1
4971,68.0,5.3
4972,73.0,7.1
4973,883.0,8.2
4974,214.0,5.8
4975,43.0,5.5
4976,,
4977,986.0,7.2
4978,12.0,6.3
4979,296.0,5.9
4980,583.0,6.4
4981,747.0,7.3
4982,206.0,5.3
4983,144.0,7.5
4984,769.0,7.9
4985,15414.0,8.0
4986,112.0,6.6
4987,60.0,6.6
4988,17.0,6.5
4989,772.0,5.2
4990,52.0,7.2
4991,121.0,6.2
4992,1499.0,5.7
4993,158.0,7.6
4994,293.0,5.4
4995,49.0,5.4
4996,159.0,7.0
4997,1825.0,6.2
4998,137.0,7.8
4999,366.0,6.1
5000,3890.0,7.3
5001,8870.0,7.1
5002,7114.0,7.9
5003,872.0,6.5
5004,347.0,6.5
5005,1312.0,6.9
5006,2035.0,6.0
5007,590.0,5.5
5008,2442.0,5.3
5009,468.0,7.5
5010,62.0,6.7
5011,82.0,6.1
5012,305.0,5.6
5013,72.0,4.5
5014,403.0,6.7
5015,275.0,7.2
5016,632.0,7.1
5017,276.0,5.1
5018,168.0,6.0
5019,191.0,6.0
5020,3515.0,7.8
5021,26.0,7.2
5022,593.0,7.8
5023,166.0,6.4
5024,1931.0,7.4
5025,4.0,6.1
5026,78.0,5.3
5027,218.0,5.9
5028,5498.0,7.9
5029,1621.0,6.2
5030,797.0,7.3
5031,28.0,6.3
5032,620.0,5.3
5033,41.0,4.6
5034,1.0,5.3
5035,2.0,5.5
5036,55.0,5.9
5037,371.0,5.1
5038,3794.0,6.8
5039,661.0,8.0
5040,926.0,6.6
5041,963.0,7.3
5042,96.0,6.6
5043,1334.0,6.6
5044,779.0,5.8
5045,235.0,7.1
5046,17.0,6.1
5047,41.0,6.6
5048,10.0,6.5
5049,638.0,5.7
5050,38.0,6.8
5051,3621.0,7.3
5052,2068.0,6.6
5053,382.0,6.5
5054,1751.0,6.6
5055,375.0,7.6
5056,146.0,7.2
5057,106.0,6.0
5058,48.0,6.1
5059,122.0,6.7
5060,2732.0,6.7
5061,1239.0,5.8
5062,6.0,5.0
5063,2.0,7.0
5064,954.0,6.2
5065,618.0,6.6
5066,229.0,7.4
5067,421.0,5.7
5068,1498.0,7.7
